Word,RelativeFreq,SocialistFreq,CorpusFreq
viipurilaista,565903.505084,0.067878,0.000120
ammattijärjestön,551744.620474,0.062503,0.000113
duuman,510169.143070,0.099155,0.000194
sosialidemokratia,331591.659746,0.037932,0.000114
viertotie,288590.935367,0.114103,0.000395
siltasaarenkatu,283363.683088,0.036191,0.000128
työläiset,257942.347867,0.123471,0.000479
duuma,241501.241281,0.025749,0.000107
osuuskunta,203738.621740,0.031226,0.000153
karttakaa,197126.598672,0.038751,0.000197
työläisen,190128.213812,0.023650,0.000124
hgin,169746.271048,0.035065,0.000207
kapitalistisen,169720.795790,0.020169,0.000119
puoliv,167760.188658,0.025339,0.000151
työläistä,159257.101755,0.023701,0.000149
näinollen,155898.357136,0.017661,0.000113
osuuskunnan,142817.433862,0.054722,0.000383
työläisiä,137782.105358,0.057231,0.000415
edustajakokous,130517.057666,0.014640,0.000112
pietarink,129934.663869,0.015152,0.000117
kapitalismin,124754.836053,0.020783,0.000167
köyhälistölle,117257.254773,0.016278,0.000139
köyhälistön,114538.995544,0.152905,0.001335
pormarien,113225.234049,0.023138,0.000204
siltasaarenk,111936.957049,0.022626,0.000202
sirola,108005.896222,0.032147,0.000298
porwarien,104495.539679,0.016944,0.000162
työläisille,103442.414732,0.030100,0.000291
puolueemme,100596.228220,0.057538,0.000572
simonkatu,98679.520368,0.016330,0.000165
liittykää,97082.009922,0.022319,0.000230
heidan,95834.203182,0.010750,0.000112
kyseessä,95009.753500,0.022370,0.000235
puhelin,93296.279337,0.381930,0.004094
niinettä,92333.024732,0.031584,0.000342
kuolinilmoitukset,91117.672620,0.017507,0.000192
saap,90853.056021,0.237727,0.002617
köyhälistö,90199.516070,0.069823,0.000774
sos,89195.316131,0.132941,0.001490
työläinen,84731.426805,0.031431,0.000371
taantumus,84598.668209,0.014845,0.000175
pja,84441.693151,0.060302,0.000714
kirjeenvaihtoon,84021.306609,0.008958,0.000107
awustusta,81522.713818,0.013309,0.000163
bem,81198.908646,0.019299,0.000238
neljännesv,79982.635400,0.009061,0.000113
työsopimuksen,77368.190902,0.012030,0.000155
työmieslehden,77176.780237,0.011057,0.000143
bulevardin,76430.520934,0.026824,0.000351
sitämieltä,76289.690809,0.009829,0.000129
torpalla,75385.516695,0.018838,0.000250
kapitalismi,74797.915056,0.009470,0.000127
perttilä,74439.158402,0.017609,0.000237
janiin,74115.434621,0.010289,0.000139
sosialistin,73417.474771,0.011415,0.000155
eduskunnalle,69810.403656,0.042488,0.000609
hagnäisten,69795.984984,0.008139,0.000117
koskimies,69595.396748,0.011671,0.000168
pomo,69317.577952,0.019708,0.000284
porr,68163.764235,0.016125,0.000237
kapitalistien,67006.124749,0.025749,0.000384
juniin,65983.890471,0.055695,0.000844
silloinkun,65516.042508,0.010187,0.000155
pysyvistä,63654.671900,0.036550,0.000574
näytöskappale,63488.161952,0.018121,0.000285
raatajat,63474.839174,0.012337,0.000194
seon,63445.301109,0.052777,0.000832
porwarit,62770.343094,0.028513,0.000454
hakask,62471.379044,0.008395,0.000134
amustusta,62299.754376,0.012593,0.000202
kapitalisti,62106.596808,0.008139,0.000131
perustuslailliset,62089.146987,0.020067,0.000323
owt,60185.840786,0.008088,0.000134
puoluekokouksen,57910.069786,0.015050,0.000260
herättäjiä,57242.903083,0.011825,0.000207
perustuslaillisten,57106.246038,0.017251,0.000302
ericson,56449.370938,0.016739,0.000297
piharakennus,55451.303041,0.016074,0.000290
poltettava,55410.772696,0.011262,0.000203
jalasten,53439.638489,0.008190,0.000153
työläisnaisten,53055.180658,0.016381,0.000309
edustajakokouksen,52951.846440,0.012644,0.000239
metallityöntekijäin,52640.234061,0.010699,0.000203
waalipiirin,52405.618087,0.008498,0.000162
asemasillan,52103.647527,0.011979,0.000230
pomot,52077.621729,0.008907,0.000171
työttömäin,52051.820291,0.013412,0.000258
majesteettirikoksesta,51853.149221,0.007832,0.000151
pormarit,51180.978769,0.027284,0.000533
vaalipiiri,50731.791035,0.008395,0.000165
heikinkatu,50700.857017,0.012951,0.000255
marxin,50543.726261,0.009880,0.000195
hänon,50412.783965,0.023292,0.000462
jokapäivä,48419.551237,0.015971,0.000330
jaja,48410.766848,0.008549,0.000177
järjestöä,48347.924682,0.007679,0.000159
eduskunnan,48227.515854,0.187254,0.003883
pvä,48186.764933,0.010596,0.000220
työroäen,48165.554932,0.047556,0.000987
kapitalistit,47615.380369,0.019196,0.000403
perämiehenk,47309.970704,0.011927,0.000252
pusero,47265.998724,0.008242,0.000174
marx,47209.062456,0.008651,0.000183
työv,46480.647591,0.061172,0.001316
nuortamiestä,45715.940739,0.018684,0.000409
mäkelin,45266.517308,0.019657,0.000434
isouusikatu,45044.149829,0.008805,0.000195
rautatieläisten,44228.700800,0.032813,0.000742
ofaston,44087.701754,0.009009,0.000204
ilmotti,44043.168721,0.022012,0.000500
puserokankaita,42275.178983,0.007371,0.000174
tuleviin,42163.419316,0.016483,0.000391
dem,41723.426815,0.147172,0.003527
kirjevaihtoon,41712.977818,0.009265,0.000222
osuustoiminnan,41443.786866,0.010955,0.000264
tälläkertaa,41259.495079,0.011364,0.000275
työttömyys,40850.214629,0.025134,0.000615
eduskuntaan,40790.694817,0.023240,0.000570
pnö,40259.678670,0.010955,0.000272
työttömyyttä,39932.885033,0.010289,0.000258
blo,39660.289844,0.051139,0.001289
järjestyneen,38633.215016,0.023599,0.000611
onniin,38539.942673,0.015152,0.000393
piä,38080.741974,0.101715,0.002671
työväestölle,37950.818593,0.016227,0.000428
lakossa,37910.912370,0.019452,0.000513
ilmotetaan,37893.561838,0.021295,0.000562
pormariston,37529.200666,0.010545,0.000281
lennätetään,37060.208753,0.012183,0.000329
köyhälistöä,36933.732682,0.018787,0.000509
krt,36889.216887,0.023803,0.000645
bll,36820.371606,0.028462,0.000773
maariank,36672.951913,0.009368,0.000255
karjalta,36431.056580,0.016023,0.000440
etteihän,36035.319863,0.008805,0.000244
ebustajat,35968.747331,0.008549,0.000238
toejoen,35020.645444,0.007934,0.000227
eduskunta,34525.823581,0.092603,0.002682
järjestynyt,34210.649740,0.020783,0.000608
eduskunnassa,33897.811193,0.059483,0.001755
työttömyyden,33897.714115,0.022626,0.000667
sensijaan,33685.161796,0.023906,0.000710
järjestyneet,33455.960591,0.011927,0.000357
tiiliruukki,33121.162875,0.007320,0.000221
väh,32731.778575,0.007525,0.000230
ammattiosastoon,31794.729358,0.007627,0.000240
ostoksenne,31683.194071,0.020937,0.000661
saroon,31418.901643,0.010084,0.000321
virkailijat,31295.208747,0.012234,0.000391
ainonkatu,31197.430876,0.007934,0.000254
pub,30571.700299,0.023394,0.000765
päiväinen,30269.168368,0.011262,0.000372
sosialisteille,30151.646029,0.008037,0.000267
oat,30058.648234,0.058254,0.001938
ilmotettiin,29709.702633,0.010955,0.000369
sosialismin,29649.623986,0.045047,0.001519
ilmotettu,29562.255188,0.009521,0.000322
sosialistisen,29483.751964,0.024264,0.000823
työttömien,29415.298497,0.013002,0.000442
puoluekokous,29370.728756,0.010340,0.000352
vihkimä,29302.634351,0.014384,0.000491
sosialisteja,29268.005205,0.034553,0.001181
ptä,29238.780178,0.007371,0.000252
mfn,28928.416916,0.010699,0.000370
sosialistien,28693.134073,0.065933,0.002298
jla,28643.412359,0.014538,0.000508
vaski,28625.364249,0.015101,0.000528
ilmottanut,28568.350518,0.013770,0.000482
tapaturmavak,28532.949836,0.015971,0.000560
eerikink,28420.493252,0.017865,0.000629
haluaisimme,28309.401084,0.010187,0.000360
työläisnainen,28243.417448,0.007371,0.000261
pstä,28188.437168,0.090351,0.003205
laukon,28042.643410,0.023701,0.000845
luottamusmies,27879.167025,0.010187,0.000365
vaalipiirin,27878.567469,0.021705,0.000779
puoluekokouksessa,27768.353135,0.007525,0.000271
rautatieläiset,27731.513645,0.007423,0.000268
jakun,27655.012918,0.012593,0.000455
ammattiosastoja,27655.012918,0.007525,0.000272
yhteenliittymisen,27413.132339,0.010443,0.000381
tupakkatehdas,27357.647188,0.037676,0.001377
airola,27342.526896,0.010750,0.000393
saapukaa,27106.196108,0.062196,0.002295
oliji,27087.058466,0.012695,0.000469
jitä,27071.319050,0.013770,0.000509
sosialistista,26620.611995,0.008958,0.000337
työttömiä,26559.926709,0.016637,0.000626
puseroita,26423.252285,0.013617,0.000515
ilmennyt,26386.434344,0.015971,0.000605
felroää,26338.107541,0.008805,0.000334
työmiehessä,26122.221414,0.012388,0.000474
eloranta,26040.971851,0.016023,0.000615
pltä,25988.392862,0.053801,0.002070
työttömät,25848.717029,0.012746,0.000493
aatteemme,25591.205984,0.009521,0.000372
makasiinink,25554.462832,0.019555,0.000765
kyminlaakson,25543.423262,0.011518,0.000451
piiritoimikunnalle,25424.769941,0.008754,0.000344
osuuksia,25357.433324,0.009265,0.000365
venäjänkirkkokatu,25188.133832,0.009931,0.000394
puoluehallinnon,25136.743214,0.028001,0.001114
niinpaljon,25101.576671,0.017814,0.000710
liittojen,24989.469504,0.016125,0.000645
piiritoimikunta,24981.453052,0.021142,0.000846
pllä,24943.005353,0.020527,0.000823
myhrberg,24874.879344,0.008702,0.000350
jillä,24842.638723,0.008139,0.000328
eduskuntaa,24799.332236,0.010136,0.000409
teatterin,24747.691047,0.017865,0.000722
työläisten,24680.557139,0.122498,0.004963
tämänkuun,24470.496279,0.007474,0.000305
muurareille,24410.400657,0.008242,0.000338
pormaristo,24326.168771,0.008754,0.000360
uudenmk,24224.933796,0.011569,0.000478
josa,24181.436416,0.009265,0.000383
länsisuomen,23972.310193,0.042386,0.001768
kahvila,23971.475324,0.025851,0.001078
jiitä,23777.458197,0.009982,0.000420
kieltolain,23772.289184,0.048580,0.002044
ostopaikka,23657.044332,0.016842,0.000712
lakot,23656.330035,0.007934,0.000335
lähtevillä,23579.724657,0.013565,0.000575
aleksk,23538.803330,0.019555,0.000831
hienosta,23514.739195,0.086000,0.003657
tamä,23497.723394,0.007986,0.000340
erikoisesti,23171.777673,0.014129,0.000610
liity,22566.629949,0.013258,0.000588
lesche,22425.776544,0.011108,0.000495
pnä,22405.967334,1.617714,0.072200
naisosasto,22392.370258,0.013156,0.000588
sosialismista,22109.021168,0.009061,0.000410
roaatiroat,22100.746391,0.007781,0.000352
tupakasta,21947.691581,0.073151,0.003333
lautatarha,21786.807485,0.010187,0.000468
ammattiosastot,21637.173921,0.009829,0.000454
hänei,21430.481194,0.010187,0.000475
torpalle,21428.591881,0.010852,0.000506
palkkavaatimuksineen,21379.879465,0.007883,0.000369
aiheutti,21204.903889,0.015920,0.000751
puh,21203.332895,0.356693,0.016823
yläluokan,21109.218544,0.016739,0.000793
sorretun,20722.674330,0.011415,0.000551
pelti,20716.300291,0.038239,0.001846
tuntiseksi,20606.867077,0.010596,0.000514
itäinenkatu,20576.646516,0.014077,0.000684
sosialistinen,20367.010938,0.026465,0.001299
osastoille,20089.618580,0.016176,0.000805
puolueisiin,20049.884366,0.008907,0.000444
linja,19928.691036,0.232199,0.011651
sosialismi,19757.544850,0.036447,0.001845
tikkurilasta,19725.001980,0.025237,0.001279
itäsuomen,19588.967484,0.008702,0.000444
teatteri,19583.557661,0.018531,0.000946
paikallisjuna,19523.638200,0.206143,0.010559
oliat,19495.363915,0.007730,0.000396
sisäisiä,19478.551277,0.008805,0.000452
kauppahalli,19313.617931,0.018940,0.000981
yrjönkadun,19254.752861,0.009880,0.000513
elävien,19100.252113,0.010904,0.000571
työttömille,18960.444463,0.009265,0.000489
naisosaston,18786.185711,0.017609,0.000937
jousi,18772.606125,0.019452,0.001036
hallinnolle,18733.442688,0.010340,0.000552
sosialismia,18635.453449,0.015357,0.000824
ilmottaa,18615.445739,0.024520,0.001317
työmailla,18347.176855,0.008395,0.000458
tuntinen,18241.498749,0.024878,0.001364
kirkkonummelta,18235.516108,0.021346,0.001171
sof,18191.150547,0.008344,0.000459
puheenj,18019.015968,0.030919,0.001716
roaltion,17975.442484,0.029127,0.001620
kuukausikokouksessa,17958.522663,0.016534,0.000921
yhb,17937.744633,0.007730,0.000431
puolueeseen,17901.834551,0.053801,0.003005
tarkin,17758.269478,0.009112,0.000513
törmä,17613.200949,0.007883,0.000448
puoluehallinto,17564.065648,0.016074,0.000915
lakko,17559.340347,0.071103,0.004049
kuusinen,17553.961772,0.017917,0.001021
kauppak,17437.342216,0.008754,0.000502
toimittajain,17361.496319,0.010084,0.000581
saavuttava,17356.221740,0.007730,0.000445
siirtomaatavaroita,17347.418752,0.008805,0.000508
yläluokka,17296.880820,0.008856,0.000512
jäsenmaksujen,17193.456142,0.013309,0.000774
lakon,17051.760704,0.080676,0.004731
nähben,16952.482069,0.025493,0.001504
tuntipalkka,16940.620483,0.007883,0.000465
tähänasti,16921.773639,0.016125,0.000953
sosialistia,16878.646382,0.009317,0.000552
murros,16862.812755,0.008446,0.000501
aroulla,16787.078017,0.017712,0.001055
esittelyssä,16633.425420,0.010955,0.000659
sosialistit,16479.462926,0.076376,0.004635
tuotannon,16409.007168,0.036703,0.002237
valpas,16329.626675,0.012695,0.000777
sivuja,16237.672145,0.011415,0.000703
sosialisti,16225.163295,0.029895,0.001843
tomeri,16176.800619,0.020374,0.001259
polttakaa,16161.419137,0.053596,0.003316
toweri,16152.050627,0.026926,0.001667
välitön,16084.078694,0.010289,0.000640
ehtiäkseen,15983.408004,0.008805,0.000551
aiheuttaa,15971.645119,0.011211,0.000702
piiritoimikunnan,15788.093369,0.020323,0.001287
ehbotus,15754.791651,0.015818,0.001004
pna,15698.934298,0.033581,0.002139
tilattomille,15690.787471,0.011467,0.000731
trl,15608.321685,0.007627,0.000489
ryhmän,15513.502166,0.040696,0.002623
postijuna,15468.303096,0.164321,0.010623
roain,15216.997172,0.030049,0.001975
teatterissa,15213.858018,0.008651,0.000569
perustuslaillinen,15084.552501,0.016586,0.001100
perustuslaillisia,15054.555876,0.007474,0.000496
rooiba,14992.892894,0.011723,0.000782
oleroat,14991.437979,0.008242,0.000550
yötyön,14948.655631,0.007371,0.000493
vaalipiirissä,14912.016770,0.014077,0.000944
pikajunalla,14909.908468,0.010648,0.000714
muurarien,14878.633824,0.030868,0.002075
ehbotti,14836.022602,0.009112,0.000614
kuvien,14693.187912,0.016074,0.001094
jäljennöstä,14570.920785,0.007525,0.000516
lähtevän,14562.174734,0.017046,0.001171
ebelleen,14547.977737,0.016125,0.001108
kieltolaki,14515.062029,0.026261,0.001809
joukolla,14498.432329,0.032301,0.002228
pnii,14339.636328,0.013617,0.000950
etä,14304.317027,0.012439,0.000870
pidätettiin,14294.257732,0.007525,0.000526
johbosto,14193.313508,0.009931,0.000700
tuleroat,14108.064561,0.009009,0.000639
towerit,14105.167231,0.019503,0.001383
työmaalla,14074.978610,0.013975,0.000993
suolahdesta,14031.124359,0.019401,0.001383
työw,14009.306621,0.020118,0.001436
etel,13983.749470,0.009163,0.000655
joitain,13960.088303,0.009163,0.000656
sorrettujen,13947.484823,0.014282,0.001024
tikkurilaan,13917.561267,0.026107,0.001876
työttömänä,13876.194862,0.008754,0.000631
oleroan,13821.273641,0.045406,0.003285
torpparien,13820.925066,0.064500,0.004667
kauhavalta,13817.843631,0.007320,0.000530
ammattiosastojen,13752.298576,0.013105,0.000953
tomerit,13736.976243,0.017865,0.001301
amm,13721.476865,0.022524,0.001641
vuolijoki,13691.213833,0.011313,0.000826
vuorelassa,13648.131023,0.008958,0.000656
lakosta,13577.396523,0.007781,0.000573
erikoisen,13573.012475,0.009829,0.000724
poliisimestarin,13512.067939,0.014692,0.001087
työväelle,13300.441107,0.019248,0.001447
poliisilaitoksen,13282.335954,0.013719,0.001033
taroalla,13157.996631,0.017405,0.001323
kirkkonummelle,13157.592453,0.016790,0.001276
fos,13132.742041,0.007934,0.000604
työväen,13062.656715,0.276530,0.021169
peltiseppä,13056.689831,0.008498,0.000651
työpäivä,12971.912247,0.009624,0.000742
lehben,12949.026263,0.023240,0.001795
kaarti,12917.735950,0.013156,0.001018
edelman,12868.237821,0.011262,0.000875
pns,12852.489978,0.011876,0.000924
fof,12765.461884,0.024981,0.001957
yhbistys,12747.111070,0.008395,0.000659
talolla,12686.817171,0.225288,0.017758
rap,12653.905863,0.019759,0.001562
yhtyy,12640.686453,0.082928,0.006560
haapalainen,12629.927661,0.012849,0.001017
johbosta,12559.491429,0.058613,0.004667
järvenpäästä,12486.816669,0.014589,0.001168
suositellaan,12485.753811,0.020578,0.001648
lallo,12461.625262,0.011723,0.000941
ebes,12448.457957,0.027540,0.002212
sillanpää,12417.028468,0.015818,0.001274
heikink,12408.175108,0.021705,0.001749
walpas,12391.648747,0.009675,0.000781
tamän,12374.046973,0.009675,0.000782
kuninkaank,12352.572437,0.010289,0.000833
vasemmalta,12336.304782,0.009317,0.000755
tehtäroä,12334.395433,0.011671,0.000946
ammattiosasto,12248.546863,0.021602,0.001764
maalien,12169.988330,0.036345,0.002986
hautala,12134.994121,0.011671,0.000962
sosialistisia,12108.149264,0.007679,0.000634
eiroät,12081.080809,0.154287,0.012771
uubelleen,12048.095440,0.009982,0.000829
puä,12022.919166,0.026772,0.002227
roalittiin,12011.849757,0.048733,0.004057
liitolle,12002.399343,0.019862,0.001655
liiton,11950.750605,0.279550,0.023392
mfan,11875.992084,0.009470,0.000797
aiheutunut,11728.688514,0.008754,0.000746
roaroja,11708.348381,0.011313,0.000966
heibät,11685.216726,0.009214,0.000789
roaati,11685.216726,0.008293,0.000710
maalarien,11635.717268,0.025083,0.002156
eitoät,11594.790586,0.012388,0.001068
aiheuttanut,11572.632671,0.014896,0.001287
ratak,11571.955760,0.015101,0.001305
fofous,11558.863790,0.020578,0.001780
kullattuja,11522.922049,0.007320,0.000635
tahvo,11407.527980,0.008856,0.000776
pommeja,11407.307447,0.007576,0.000664
kihla,11285.706561,0.040184,0.003561
syntymä,11198.520464,0.032250,0.002880
tukiainen,11114.307792,0.010443,0.000940
backberg,11113.365742,0.012849,0.001156
ensitilassa,11098.765409,0.008037,0.000724
ostoksensa,11040.286571,0.009368,0.000849
lakkoa,11012.826749,0.021551,0.001957
työwäli,10993.925628,0.012234,0.001113
uotinen,10983.026103,0.009112,0.000830
olisiroat,10982.785078,0.009368,0.000853
renkaan,10965.361305,0.018121,0.001653
työnantajain,10954.890681,0.069107,0.006308
osastoja,10920.451796,0.025749,0.002358
työnantajat,10895.824251,0.071154,0.006530
siivoa,10765.178876,0.015818,0.001469
pist,10763.659744,0.012337,0.001146
ebellä,10747.064455,0.009573,0.000891
mömmö,10706.063322,0.007883,0.000736
liitot,10705.506526,0.010392,0.000971
sosialistiset,10688.914397,0.008037,0.000752
oilut,10681.940542,0.009265,0.000867
ngt,10673.864635,0.014640,0.001372
töölön,10665.958069,0.039980,0.003748
osastojen,10664.460867,0.058664,0.005501
roastaan,10656.560794,0.085948,0.008065
slo,10607.505637,0.014384,0.001356
pursimiehenk,10605.872890,0.013617,0.001284
mkn,10598.035856,0.044433,0.004193
koiton,10572.117936,0.039416,0.003728
järvenpäähän,10540.718714,0.016893,0.001603
vastap,10506.581846,0.010187,0.000970
äänestäjiä,10490.284654,0.008190,0.000781
työwäestö,10476.677737,0.018838,0.001798
etteiroät,10466.086003,0.015715,0.001502
keravalle,10428.507535,0.050730,0.004865
leipomo,10428.428920,0.010852,0.001041
brahenkatu,10420.729505,0.011979,0.001149
tehbä,10404.322599,0.039519,0.003798
roerran,10388.541122,0.008907,0.000857
karppi,10367.127436,0.007576,0.000731
tainion,10257.593859,0.007781,0.000759
rouoden,10239.392559,0.018173,0.001775
suolahteen,10195.784775,0.018582,0.001823
kuolemanilmoitukset,10161.424055,0.007832,0.000771
keravalta,10107.732135,0.048170,0.004766
tuntisen,10101.125038,0.012183,0.001206
rahastonhoitaja,10100.386674,0.067059,0.006639
työnantajien,10073.812164,0.012900,0.001281
tarmon,10014.259219,0.015715,0.001569
korukansissa,9957.089436,0.009521,0.000956
isännistö,9926.372609,0.014640,0.001475
nuijamaan,9912.793209,0.009061,0.000914
rintoja,9876.790328,0.009368,0.000948
mtn,9870.712303,0.017814,0.001805
filloin,9839.798604,0.009726,0.000988
rautatienkatu,9817.999909,0.008549,0.000871
työväki,9816.136985,0.014794,0.001507
rooitu,9773.787880,0.009368,0.000958
aon,9769.433911,0.009982,0.001022
työwäestön,9757.466117,0.026312,0.002697
kieltolakia,9745.261672,0.017609,0.001807
lelef,9736.790099,0.007883,0.000810
työntekijäin,9733.822923,0.070950,0.007289
näiben,9720.453796,0.015459,0.001590
perustalla,9687.412342,0.009726,0.001004
yksityisnumerojen,9663.919559,0.017098,0.001769
roaatii,9658.216821,0.010340,0.001071
heibän,9628.510687,0.065370,0.006789
erikoinen,9562.590912,0.007679,0.000803
torppareita,9524.366463,0.015613,0.001639
kuuk,9488.569668,0.127617,0.013450
linj,9488.297570,0.012234,0.001289
annank,9484.108533,0.071973,0.007589
osion,9472.232532,0.009931,0.001048
poistettava,9457.626997,0.008498,0.000898
rooibaan,9437.466141,0.019401,0.002056
olitoat,9403.630858,0.010392,0.001105
rooiroat,9392.576744,0.017661,0.001880
huoml,9381.494058,0.008242,0.000878
mksta,9379.708977,0.014282,0.001523
isännistön,9345.487124,0.015050,0.001610
