Word,RelativeFreq,SocialistFreq,CorpusFreq
työpäimän,9317.647994,0.016330,0.001753
pikajuna,9316.267981,0.037011,0.003973
työpäiwän,9296.506462,0.017046,0.001834
oroot,9283.357262,0.026312,0.002834
paperossit,9227.950087,0.009829,0.001065
laillisuuden,9218.337639,0.010340,0.001122
metalli,9202.146180,0.017456,0.001897
saaba,9177.661025,0.018480,0.002014
sent,9113.185499,0.029281,0.003213
roielä,9087.473692,0.172050,0.018933
kunnanhuoneella,9086.647102,0.010596,0.001166
fenaatti,9084.208388,0.007627,0.000840
päälettiin,9075.575773,0.009112,0.001004
oleroa,9075.417676,0.013002,0.001433
roasta,9069.780884,0.011876,0.001309
milj,9035.987939,0.090811,0.010050
puolueen,9030.353568,0.285744,0.031643
päiroään,9011.183985,0.008907,0.000988
näyttämö,8986.989397,0.010340,0.001151
yrjönk,8983.973123,0.057691,0.006422
pnh,8951.282794,0.009265,0.001035
erikoista,8938.115636,0.009470,0.001060
rooimme,8906.047657,0.007883,0.000885
toielä,8885.439626,0.018582,0.002091
ryssän,8848.216178,0.007832,0.000885
torppareille,8841.320374,0.017046,0.001928
muunmuassa,8819.641516,0.007474,0.000847
lyöwäen,8813.135985,0.013361,0.001516
waralle,8811.398984,0.026824,0.003044
famalla,8809.332898,0.011467,0.001302
työmäti,8779.369180,0.010033,0.001143
poliiseja,8752.988864,0.020220,0.002310
elmgren,8740.442919,0.014231,0.001628
torpparille,8693.450087,0.008139,0.000936
työväestö,8675.051581,0.010136,0.001168
lakiasioissa,8669.114252,0.008242,0.000951
lakkolaisten,8609.132105,0.024162,0.002807
korjaukset,8602.821928,0.024469,0.002844
torpparit,8595.300665,0.053954,0.006277
bja,8594.052681,0.010852,0.001263
niiben,8578.608103,0.047914,0.005585
tomerien,8558.053372,0.013668,0.001597
tiebon,8516.381358,0.008446,0.000992
esim,8502.029769,0.210955,0.024812
poliisimestari,8498.246116,0.029844,0.003512
leipurien,8491.769155,0.009573,0.001127
rooisi,8481.156912,0.012132,0.001430
kehotettiin,8473.530500,0.008037,0.000948
palauttamaan,8466.964620,0.007730,0.000913
ensimainen,8462.466817,0.010545,0.001246
matrassia,8461.529988,0.008242,0.000974
lukemisessa,8453.060559,0.017302,0.002047
uudistusten,8429.748284,0.009521,0.001129
meneviin,8426.667969,0.017763,0.002108
roalittu,8405.498248,0.009317,0.001108
ammattiosaston,8398.228902,0.032711,0.003895
tuliroat,8389.801250,0.012337,0.001470
roaimo,8384.518154,0.009265,0.001105
hels,8380.306945,0.018224,0.002175
isännistä,8363.027961,0.009009,0.001077
ammattiyhdistykset,8292.801732,0.011467,0.001383
puolueesta,8279.204046,0.017149,0.002071
ovi,8271.916700,0.068544,0.008286
osio,8265.682686,0.012081,0.001462
siltasaaren,8256.644214,0.013361,0.001618
leontjeff,8247.104973,0.010084,0.001223
työnantajille,8218.611069,0.013719,0.001669
kilpinen,8208.671095,0.010238,0.001247
roaan,8193.921335,0.119068,0.014531
rientäkää,8158.847491,0.010801,0.001324
toiime,8155.633836,0.010136,0.001243
paperossia,8121.655496,0.032147,0.003958
lakkolaisia,8119.354326,0.010136,0.001248
roähän,8077.324581,0.028411,0.003517
kirjelmä,8075.447637,0.039570,0.004900
aarnio,8064.374639,0.018531,0.002298
rusettia,8020.250793,0.008293,0.001034
jonto,7987.480057,0.009368,0.001173
äänioikeus,7946.050880,0.035424,0.004458
liittoon,7943.755550,0.049962,0.006289
lehbet,7937.404737,0.007423,0.000935
vallankumous,7911.640831,0.007934,0.001003
liittyä,7901.432262,0.037164,0.004703
palvelijatar,7896.827698,0.010033,0.001271
siistin,7890.345126,0.009368,0.001187
rovotta,7888.986884,0.025032,0.003173
työnantaja,7881.223996,0.023957,0.003040
tariffin,7873.804877,0.008754,0.001112
oliroat,7871.089325,0.105094,0.013352
halme,7868.045929,0.015511,0.001971
työntekijät,7863.633601,0.038034,0.004837
poliisien,7858.711077,0.023138,0.002944
työmäli,7846.347699,0.008958,0.001142
vaate,7840.338714,0.010136,0.001293
aia,7825.344396,0.009777,0.001249
puli,7820.611355,0.019248,0.002461
tahbo,7776.205064,0.008446,0.001086
huotari,7761.143373,0.012542,0.001616
työwäki,7760.737243,0.020169,0.002599
työväestön,7747.927955,0.014026,0.001810
puolueiden,7744.530094,0.025339,0.003272
kallion,7738.066160,0.063527,0.008210
doll,7734.281132,0.095828,0.012390
varmimmin,7734.257017,0.017661,0.002283
perheiltama,7720.473349,0.008549,0.001107
rästikanto,7718.880475,0.010699,0.001386
luoto,7704.555296,0.014538,0.001887
puolueensa,7695.124616,0.014948,0.001942
vast,7679.800438,0.030509,0.003973
halv,7674.919718,0.009317,0.001214
työpäiwä,7665.775511,0.012132,0.001583
vöitä,7649.258892,0.011979,0.001566
ammattilaisten,7642.350363,0.019759,0.002586
rooi,7639.171163,0.083798,0.010970
edullisin,7633.470294,0.055081,0.007216
fairoat,7630.042979,0.007525,0.000986
asunnon,7623.979255,0.209829,0.027522
rouotta,7621.460253,0.008600,0.001128
mestarit,7616.956933,0.014999,0.001969
tavattavissa,7603.867247,0.010801,0.001420
uomen,7595.634010,0.015767,0.002076
tansfa,7578.834636,0.012542,0.001655
joiben,7577.169129,0.023445,0.003094
aitona,7576.715868,0.008600,0.001135
työmäestön,7564.549491,0.025288,0.003343
ftitä,7554.540114,0.008600,0.001138
ponnet,7522.821966,0.023394,0.003110
ammattiyhdistysten,7519.489917,0.022114,0.002941
rappu,7518.750351,0.033018,0.004391
keskiw,7507.199442,0.009163,0.001221
yhben,7505.409503,0.012695,0.001691
hajottaa,7499.044508,0.008395,0.001120
jai,7473.735461,0.017456,0.002336
palovakuutus,7456.787487,0.028820,0.003865
rooon,7442.567216,0.008754,0.001176
mastoon,7442.212884,0.018275,0.002456
pärssinen,7420.805323,0.017456,0.002352
puolueelle,7395.620879,0.018070,0.002443
airoan,7391.153348,0.043153,0.005839
telet,7386.313561,0.041566,0.005627
kio,7369.108520,0.043409,0.005891
otoat,7348.915604,0.033888,0.004611
yhd,7345.761681,0.069721,0.009491
myymälät,7341.721896,0.010494,0.001429
osaston,7340.057474,0.186281,0.025379
palkkojen,7336.612754,0.017763,0.002421
stockmann,7334.250243,0.011518,0.001570
tainio,7327.737173,0.016944,0.002312
muistetaan,7320.855707,0.021449,0.002930
sortoa,7309.093201,0.021909,0.002998
yrjönkatu,7308.221764,0.068237,0.009337
työmiehen,7292.715809,0.147223,0.020188
ruoholahdenk,7275.776068,0.010545,0.001449
uudistuksia,7244.763998,0.014845,0.002049
roiime,7243.721911,0.107039,0.014777
waralta,7197.224475,0.020015,0.002781
yhtäläisen,7186.576985,0.008293,0.001154
misfä,7181.512197,0.011876,0.001654
selitteli,7167.708463,0.007730,0.001078
rouoben,7164.301735,0.063527,0.008867
kalossia,7161.390083,0.016432,0.002295
maaleihin,7157.094441,0.019196,0.002682
sooda,7156.341062,0.009061,0.001266
työaika,7145.998170,0.027643,0.003868
pah,7138.779990,0.009419,0.001319
tanner,7130.902520,0.026056,0.003654
äänioikeuden,7090.211261,0.034144,0.004816
työpalkka,7087.320256,0.007525,0.001062
edustajien,7081.979657,0.015408,0.002176
vladimirinkatu,7078.065464,0.008600,0.001215
nestori,7074.927616,0.008651,0.001223
jotto,7064.303970,0.009368,0.001326
fanssa,7058.392418,0.009368,0.001327
aikakauslehti,7046.274914,0.011159,0.001584
vladimirink,7040.356125,0.017507,0.002487
esplanaadink,7037.213109,0.008754,0.001244
etujaan,7028.276485,0.011467,0.001631
nimim,7025.765088,0.037727,0.005370
talollaan,7023.747770,0.013565,0.001931
mestarien,7006.486134,0.010443,0.001490
pibettiin,6998.348653,0.013975,0.001997
ilmeni,6998.149932,0.029076,0.004155
lakiehdotuksen,6991.660301,0.026875,0.003844
tammisaaresta,6984.472840,0.024520,0.003511
punavuorenk,6983.589121,0.008190,0.001173
nuorimies,6972.016570,0.036447,0.005228
etujensa,6970.159142,0.008856,0.001271
työmäki,6967.895662,0.022728,0.003262
äänenkannattaja,6962.551459,0.035424,0.005088
lakkolaiset,6961.983840,0.016995,0.002441
kuukausikokous,6947.644177,0.027284,0.003927
faaroat,6945.322879,0.008446,0.001216
syytettyjen,6945.322879,0.009573,0.001378
työwäelle,6934.896206,0.012593,0.001816
väinö,6931.757795,0.023650,0.003412
kallio,6910.287140,0.096954,0.014030
pidätetty,6905.723319,0.008805,0.001275
sorron,6890.375171,0.014333,0.002080
sulun,6885.803474,0.013873,0.002015
puheenjoht,6857.932846,0.011006,0.001605
työmäestö,6810.724750,0.016074,0.002360
työmäen,6796.100529,0.167955,0.024713
mtr,6751.930111,0.018582,0.002752
perustuslaillisen,6720.967581,0.009726,0.001447
huonekalu,6682.155785,0.009009,0.001348
mln,6657.104339,0.019452,0.002922
unionink,6652.819299,0.042744,0.006425
työaikaa,6649.869518,0.009675,0.001455
hermannin,6632.501580,0.012132,0.001829
faaneet,6616.677895,0.007525,0.001137
käsittelyyn,6603.701396,0.012593,0.001907
liittymään,6591.715233,0.020118,0.003052
roälillä,6550.983702,0.014282,0.002180
rooinut,6550.863660,0.021346,0.003259
laatikko,6537.211503,0.080829,0.012365
sorto,6535.601608,0.011723,0.001794
osastot,6532.520969,0.033069,0.005062
työwäcn,6529.486845,0.016483,0.002524
luokkien,6529.333869,0.008651,0.001325
tooi,6526.015094,0.012234,0.001875
tähben,6524.118382,0.022114,0.003390
lotto,6520.486394,0.008190,0.001256
määrärahan,6515.420667,0.022063,0.003386
listalle,6513.932542,0.007423,0.001139
oroat,6504.007419,0.300077,0.046137
työnantajan,6499.648218,0.018480,0.002843
siltasaari,6474.219090,0.011159,0.001724
vaihtelevalla,6471.325850,0.017558,0.002713
kok,6463.260962,0.022217,0.003437
muistakaa,6460.598197,0.028974,0.004485
vuorimiehenk,6456.105262,0.012132,0.001879
kirjelmän,6453.030132,0.034093,0.005283
jäseneltä,6452.174586,0.009982,0.001547
työwäen,6439.538788,0.168569,0.026177
lakkoon,6439.279969,0.020425,0.003172
äänioikeutta,6433.292169,0.020220,0.003143
airoon,6424.314606,0.023752,0.003697
liitolla,6421.170302,0.007474,0.001164
ratakatu,6408.939502,0.007474,0.001166
päiroinä,6407.868847,0.008754,0.001366
kerr,6402.446721,0.011057,0.001727
pniä,6397.499328,0.048528,0.007586
liitto,6374.268121,0.091119,0.014295
olift,6367.594798,0.025544,0.004012
haaraosastoja,6361.775637,0.010443,0.001641
kaivok,6361.775637,0.020886,0.003283
porras,6361.368155,0.017302,0.002720
varmemmin,6355.941574,0.007320,0.001152
toifen,6354.267707,0.010494,0.001651
muiben,6331.275851,0.007679,0.001213
lakki,6298.628545,0.020783,0.003300
työajan,6287.577634,0.024930,0.003965
postitoimistoihin,6287.062103,0.023957,0.003811
ripeästi,6283.387573,0.007934,0.001263
puuseppäin,6266.987745,0.020783,0.003316
poliisit,6250.263698,0.039928,0.006388
työntekijän,6248.748773,0.011159,0.001786
roarten,6241.228965,0.075250,0.012057
ryöstö,6235.381340,0.010187,0.001634
iho,6217.725795,0.035577,0.005722
jäsenmaksut,6208.543652,0.009419,0.001517
tiebä,6183.527454,0.007781,0.001258
äänestämään,6176.596600,0.020374,0.003299
jäsenestä,6165.679525,0.007320,0.001187
hyroin,6162.967940,0.048324,0.007841
ammattilaiset,6159.917208,0.007320,0.001188
nssa,6142.694699,0.007320,0.001192
työntekijää,6139.833640,0.014640,0.002384
syytteeseen,6130.016252,0.022882,0.003733
hameita,6125.141289,0.012286,0.002006
ilveily,6119.617850,0.008856,0.001447
matkalaukkuja,6114.983509,0.008190,0.001339
työmäelle,6111.858953,0.013617,0.002228
sefä,6110.019165,0.022882,0.003745
tilaston,6109.966389,0.015818,0.002589
osoitetut,6101.345776,0.009419,0.001544
oifeus,6099.809852,0.008190,0.001343
nahkaa,6086.068030,0.031072,0.005106
senaattia,6084.277929,0.014231,0.002339
alk,6057.542846,0.007986,0.001318
toastaan,6048.051710,0.007832,0.001295
aralle,6033.139675,0.008242,0.001366
meikäläisten,6020.986296,0.010392,0.001726
nähbä,6019.702709,0.008651,0.001437
tietenkin,6001.011908,0.021961,0.003659
palwelijain,5993.346453,0.008600,0.001435
kanto,5990.648722,0.033786,0.005640
fiihen,5989.315415,0.012951,0.002162
tilattoman,5987.836850,0.029281,0.004890
lalon,5986.240818,0.012951,0.002163
fttä,5982.955456,0.014692,0.002456
edellytyksiä,5968.430802,0.007934,0.001329
paikallisen,5963.448807,0.007934,0.001331
lakiehdotus,5959.883289,0.021142,0.003547
vuorimiehenkadun,5957.743264,0.013207,0.002217
näyttämön,5953.064137,0.008549,0.001436
käsittely,5952.561002,0.018736,0.003147
lähetettäessä,5947.983144,0.014692,0.002470
päiroän,5946.498340,0.024059,0.004046
työpäimä,5937.575554,0.009061,0.001526
jäsenmaksuja,5930.870049,0.024418,0.004117
hämeenk,5922.245983,0.011313,0.001910
millim,5915.932598,0.011518,0.001947
alushameita,5915.155371,0.009112,0.001540
nahka,5912.581314,0.032045,0.005420
katkismus,5899.106851,0.007679,0.001302
faaba,5897.539895,0.031892,0.005408
vaalien,5887.477232,0.007474,0.001269
listalla,5882.461014,0.012132,0.002062
leninki,5858.564300,0.009265,0.001582
hyroä,5851.017414,0.015050,0.002572
talolle,5843.037884,0.049040,0.008393
verot,5840.668199,0.010852,0.001858
maaleja,5829.509777,0.013156,0.002257
edustajaa,5826.970025,0.033581,0.005763
faatu,5816.237231,0.007474,0.001285
fosfa,5814.643742,0.020988,0.003610
fanoi,5805.371077,0.016074,0.002769
sulku,5804.138514,0.007832,0.001349
etsimä,5801.195239,0.007474,0.001288
yhteistoimintaan,5800.654637,0.011364,0.001959
aleksanterini,5797.925968,0.008139,0.001404
lakiehdotusta,5796.126855,0.010699,0.001846
erotettiin,5777.024128,0.011876,0.002056
paperosseja,5759.762981,0.021705,0.003768
palokunnantalolla,5757.731924,0.009880,0.001716
iltamat,5756.549293,0.014999,0.002606
meibän,5749.841829,0.044331,0.007710
root,5745.931480,0.009470,0.001648
täsfä,5741.841975,0.022473,0.003914
työntekijöitä,5733.287621,0.020834,0.003634
päiroää,5704.416856,0.016637,0.002916
myöntämisestä,5697.790291,0.024622,0.004321
muurarit,5692.197559,0.011569,0.002032
työwäkeä,5687.188046,0.010289,0.001809
täytyn,5685.150283,0.007627,0.001342
koulukatu,5661.319755,0.016278,0.002875
josja,5655.221318,0.017712,0.003132
patjoja,5650.967252,0.009163,0.001622
vatsa,5648.785776,0.009624,0.001704
työntekijöille,5648.046438,0.012746,0.002257
laakkonen,5635.797962,0.009470,0.001680
hyva,5633.943779,0.012439,0.002208
yhdistyksien,5629.796431,0.007934,0.001409
elämisen,5617.512273,0.010238,0.001823
taos,5611.534530,0.013412,0.002390
ostatte,5602.762098,0.010392,0.001855
futen,5586.026337,0.030765,0.005508
ilmeisesti,5578.312321,0.016176,0.002900
ainafin,5575.607443,0.011518,0.002066
höyheniä,5564.164366,0.017865,0.003211
viitanen,5547.139717,0.008446,0.001523
jalmari,5531.002584,0.013668,0.002471
toveri,5527.888280,0.010904,0.001972
eritoten,5526.831390,0.013565,0.002454
pni,5525.407235,0.012132,0.002196
torpparia,5520.125489,0.010392,0.001882
aitoa,5506.772783,0.010238,0.001859
puolueella,5501.875010,0.010443,0.001898
kellosepänliike,5500.654147,0.007423,0.001349
tunnilta,5493.119004,0.013361,0.002432
työnantajia,5487.749386,0.010392,0.001894
näytöksinen,5473.596571,0.008395,0.001534
yhtäläinen,5465.543171,0.017609,0.003222
puoluetta,5457.966504,0.028308,0.005187
loton,5453.471305,0.008498,0.001558
vuorikatu,5449.375948,0.024469,0.004490
jäs,5448.767881,0.019401,0.003561
äänestettiin,5448.430103,0.008242,0.001513
rakennuksella,5443.618186,0.007781,0.001429
liikkeissä,5429.159048,0.007423,0.001367
joitakin,5425.864721,0.029588,0.005453
rengas,5425.711548,0.010340,0.001906
laatimat,5422.551553,0.011569,0.002133
tietystikin,5403.853099,0.010443,0.001932
käsittelyä,5403.316150,0.017763,0.003287
ehfä,5402.438231,0.008088,0.001497
matkustajajuna,5391.581632,0.098029,0.018182
maaleissa,5391.145335,0.042386,0.007862
käykää,5375.322361,0.020220,0.003762
toijalaan,5374.985311,0.023138,0.004305
pietiläinen,5374.113151,0.012695,0.002362
paltat,5363.396445,0.008190,0.001527
kalossit,5358.852905,0.009880,0.001844
fuitenfaan,5348.407278,0.008037,0.001503
glad,5347.654432,0.007525,0.001407
täsjä,5346.370173,0.008242,0.001542
arpaa,5334.772491,0.014640,0.002744
taistelemaan,5331.687175,0.021909,0.004109
työmiestä,5329.285967,0.039058,0.007329
toijalan,5329.075564,0.033990,0.006378
faanut,5325.231502,0.021090,0.003960
totous,5324.122399,0.010750,0.002019
sentakia,5321.993389,0.008446,0.001587
aitoon,5321.237845,0.010596,0.001991
viimat,5307.639425,0.014743,0.002778
menettelytapa,5299.594016,0.012849,0.002424
toaan,5291.215699,0.017712,0.003347
tarkoituksella,5271.123916,0.011006,0.002088
puolueet,5270.306082,0.031584,0.005993
ilmoitushinnat,5262.251863,0.011467,0.002179
luottoa,5261.166090,0.008344,0.001586
onfo,5260.612550,0.009880,0.001878
ofottaa,5251.331663,0.008958,0.001706
nyttemmin,5246.755291,0.055900,0.010654
uuben,5246.409610,0.021705,0.004137
tilalle,5241.481285,0.062759,0.011974
käsittelyssä,5234.875877,0.008651,0.001653
ryhmät,5231.875773,0.009419,0.001800
onfin,5227.992411,0.010033,0.001919
oifein,5220.663162,0.011057,0.002118
yhteiskunnallista,5219.920672,0.012644,0.002422
kansallispankin,5218.442469,0.009777,0.001874
asiamiesten,5216.795585,0.080164,0.015367
pairoana,5213.991877,0.010238,0.001964
virtanen,5213.858839,0.027233,0.005223
välisen,5203.502520,0.010801,0.002076
etujen,5202.095877,0.042846,0.008236
albertinkatu,5189.469054,0.010392,0.002002
somalla,5186.788442,0.009009,0.001737
hauskalla,5185.075758,0.013873,0.002675
hallinnon,5183.048070,0.045355,0.008751
työmiehelle,5182.723560,0.011518,0.002222
menettelyn,5175.879725,0.022114,0.004273
lyömäen,5175.697916,0.007576,0.001464
robertink,5169.161293,0.008600,0.001664
alfoi,5165.447815,0.008651,0.001675
sauna,5157.843798,0.035321,0.006848
tarmokkaasti,5157.491612,0.014589,0.002829
mahdollisimman,5142.135611,0.070182,0.013648
funnuntaina,5140.660876,0.009061,0.001763
tarkotus,5139.255556,0.008139,0.001584
josfa,5138.949210,0.033120,0.006445
sairaalan,5136.995062,0.020476,0.003986
lansfa,5129.034789,0.011313,0.002206
rouonna,5127.760895,0.027080,0.005281
roaiffa,5121.298689,0.014743,0.002879
tarmo,5117.992492,0.008805,0.001720
olemassaolon,5113.822340,0.007781,0.001522
liittoa,5113.762934,0.019299,0.003774
wastaaja,5100.168049,0.015101,0.002961
ofaa,5096.992572,0.011927,0.002340
edustajansa,5096.677060,0.008242,0.001617
sokeri,5096.543166,0.009368,0.001838
tasku,5093.785956,0.007371,0.001447
färoi,5089.879678,0.008293,0.001629
talolta,5063.593915,0.009982,0.001971
eteläisen,5058.499195,0.009163,0.001811
roanha,5057.188175,0.007627,0.001508
pääpostikonttoriin,5052.402294,0.011262,0.002229
pakettia,5039.846622,0.008446,0.001676
kravattia,5039.588620,0.011927,0.002367
fuitenfin,5039.102618,0.029639,0.005882
teibän,5037.753849,0.010289,0.002042
nostama,5032.343128,0.013514,0.002685
punasen,5022.096777,0.011518,0.002293
yhdistyksiin,5017.002578,0.007934,0.001582
myösfin,5014.236832,0.027438,0.005472
oviraha,5005.751223,0.014538,0.002904
aikuisilta,5005.432202,0.009829,0.001964
lailliset,5005.432202,0.007371,0.001473
kirjansitojan,4998.527830,0.009726,0.001946
makunsa,4985.305653,0.008549,0.001715
edustajan,4985.305653,0.025646,0.005144
menettelytapaa,4983.583094,0.009880,0.001982
työwäenyhdistys,4981.943622,0.014640,0.002939
kuluvan,4971.632680,0.020783,0.004180
canthin,4964.554997,0.018736,0.003774
yksit,4962.805886,0.008549,0.001723
puuseppien,4961.711477,0.007781,0.001568
toiminnan,4949.769587,0.057282,0.011573
auk,4943.326655,0.009163,0.001854
äänesti,4927.042531,0.012695,0.002577
eetu,4926.793609,0.013975,0.002837
kansissa,4911.194127,0.009573,0.001949
hallinto,4910.587955,0.032608,0.006640
meikäläiset,4901.228315,0.007474,0.001525
läht,4900.719334,0.056360,0.011500
tyn,4899.242799,0.025851,0.005277
pukuja,4893.694694,0.066650,0.013620
yhdistyksille,4881.985666,0.015664,0.003209
joa,4880.937993,0.027489,0.005632
työmäkeä,4871.924287,0.013668,0.002805
aimon,4868.689260,0.011620,0.002387
puolue,4863.048561,0.146199,0.030063
miljoonat,4842.607327,0.009982,0.002061
esiliinoja,4842.503996,0.015511,0.003203
mlan,4838.175808,0.023036,0.004761
joutuakseen,4829.357936,0.013361,0.002767
äänestys,4828.517398,0.017353,0.003594
roai,4827.738055,0.010289,0.002131
edustaja,4818.204781,0.066547,0.013812
puhemiehen,4814.464869,0.013565,0.002818
ssä,4808.146737,0.042181,0.008773
mustosen,4806.352513,0.007986,0.001661
sörnäs,4796.765078,0.010340,0.002156
vilho,4794.692081,0.030561,0.006374
soittokuntaa,4794.677162,0.008600,0.001794
puolueessa,4792.859927,0.011620,0.002424
fun,4787.434673,0.177067,0.036986
päiroä,4780.156128,0.019606,0.004102
rahastonhoitajalle,4769.687137,0.015971,0.003349
töölö,4758.453640,0.026107,0.005486
minfä,4747.906343,0.007883,0.001660
muualle,4746.910690,0.032813,0.006912
jonfun,4726.516824,0.007423,0.001570
uudistuksen,4714.627595,0.007781,0.001650
työmäenyhdistys,4711.445756,0.014384,0.003053
ryhmä,4711.333461,0.032813,0.006965
puolueita,4695.523271,0.008907,0.001897
puolueitten,4692.279302,0.013873,0.002956
taloudellisesti,4691.200745,0.009368,0.001997
